original_word,score
integrated?,0.0
going,0.3000000119209289
"""Mod""",0.0
suits,0.3000000119209289
special,0.5
go-go,0.6000000238418579
creating,0.3000000119209289
DVDs.,0.1000000014901161
"""Ironsides""",0.0
knew,0.1000000014901161
An,0.0
dirty,-0.8999999761581421
"Danes,",0.1000000014901161
Whatever.,0.0
wearing,0.0
risk,-0.699999988079071
poor),-0.800000011920929
1960's,-0.1000000014901161
overheard,-0.1000000014901161
"chases,",0.0
sounding),0.3000000119209289
so.,-0.1000000014901161
That's,0.0
appreciate,0.8999999761581421
"1960s,",0.0
right,0.3000000119209289
seek,0.1000000014901161
"though,",-0.1000000014901161
integrated,0.4000000059604645
/>Since,-0.1000000014901161
meant,0.0
Drugs,-0.699999988079071
/>And,0.0
theatre,0.1000000014901161
sophistication,0.800000011920929
"""I",0.2000000029802322
"phone,""",0.0
dialog,0.0
department,-0.1000000014901161
"releases,",0.2000000029802322
crime,-0.5
buy,0.3000000119209289
"""episode""",0.1000000014901161
(poor),-0.699999988079071
thrilling,0.8999999761581421
bad?,-0.699999988079071
"collection,",0.1000000014901161
exchanging,-0.1000000014901161
more.,0.0
team,0.0
thanks.,0.699999988079071
episode,0.1000000014901161
soundtrack,0.3000000119209289
flame-thrower,0.2000000029802322
lines.<br,0.6000000238418579
old),0.4000000059604645
Perhaps,0.2000000029802322
costume,-0.1000000014901161
considered,0.0
velvet,0.1000000014901161
dingy.<br,0.6000000238418579
stunt,0.0
(now,-0.2000000029802322
police,-0.1000000014901161
/>Rating,0.0
"plan,""",0.1000000014901161
60's,0.0
"Squad,",0.2000000029802322
agent,0.2000000029802322
true,0.6000000238418579
years.,0.0
trouble.,-0.800000011920929
"cameramen,",0.1000000014901161
enough.,0.1000000014901161
cool.,0.8999999761581421
hit.,0.5
suit?,0.0
Squad?,0.1000000014901161
based,0.0
"actors,",0.1000000014901161
silly.,-0.8999999761581421
advancing,0.699999988079071
idiotic,-0.8999999761581421
leash.,0.0
"""books""",0.0
Claire,0.3000000119209289
besides,-0.3000000119209289
boots?,0.0
"thing,",0.0
minimal,-0.2000000029802322
Mod,0.1000000014901161
"""Password.""<br",0.0
"(Actually,",-0.1000000014901161
juvenile,0.0
"hall,",0.0
"concept,",0.2000000029802322
"duty,",0.2000000029802322
(tinny,0.0
behavior,-0.3000000119209289
"etc.,",0.0
screen-to-print,-0.1000000014901161
certainly,0.0
gained,0.2000000029802322
usual,-0.1000000014901161
required,-0.2000000029802322
admire,0.8999999761581421
rock,0.8999999761581421
expected,0.0
laugh!,0.8999999761581421
funny!,0.8999999761581421
"story,",0.0
loved,0.8999999761581421
freaking,-0.2000000029802322
Black,0.0
satisfied,0.8999999761581421
bit.,-0.3000000119209289
least,-0.1000000014901161
band,0.0
abrupt,-0.6000000238418579
Kyle,0.3000000119209289
weren't,-0.6000000238418579
hoped,0.4000000059604645
opinion,0.0
/>Overall,0.0
Gass,0.4000000059604645
extended,0.1000000014901161
it!,0.5
listening,0.2000000029802322
out!,0.2000000029802322
D's,0.1000000014901161
hopes,0.3000000119209289
Tenacious,0.3000000119209289
ends.,-0.3000000119209289
watch!,0.4000000059604645
likes,0.8999999761581421
Everyone,0.2000000029802322
It'll,0.0
told,0.0
simple,0.6000000238418579
profound,0.699999988079071
wife's,0.0
effective.,0.699999988079071
prodigal,0.3000000119209289
element,0.2000000029802322
"moments,",0.3000000119209289
scarce,-0.699999988079071
"universal,",0.2000000029802322
northern,0.0
bathing,0.1000000014901161
recital,0.3000000119209289
park,0.2000000029802322
"""too""",0.1000000014901161
verged,0.4000000059604645
sweet...bordering,0.6000000238418579
scene.,0.2000000029802322
cloying,0.3000000119209289
deserts,0.1000000014901161
Water,0.1000000014901161
meaning.<br,0.6000000238418579
becomes,0.0
son.,0.1000000014901161
tells,0.0
sacred,0.5
background,-0.1000000014901161
"overall,",0.0
water,-0.1000000014901161
bath,0.1000000014901161
ritual.,0.1000000014901161
lot.,0.1000000014901161
chemistry,0.1000000014901161
"china,",0.1000000014901161
investigations.,-0.1000000014901161
"crimes,",-0.5
"anyone,",0.0
boring,-0.8999999761581421
what's,0.0
tale,0.0
ordinary,-0.5
himself,-0.1000000014901161
figures,0.0
truth.,0.2000000029802322
classic,0.800000011920929
believed,0.0
reveal,0.0
throughout,-0.1000000014901161
Vote:,0.1000000014901161
Lill,0.3000000119209289
Big,0.3000000119209289
lemon,0.0
Yes,0.5
Geoff's,0.1000000014901161
loony,0.3000000119209289
be.,0.0
Must,0.8999999761581421
"folks,",0.0
psychologist,0.0
Craig,0.3000000119209289
preggers,0.3000000119209289
"the,",0.0
Baca,0.3000000119209289
Australia.,0.2000000029802322
Tennessee,0.3000000119209289
Baca's,0.1000000014901161
Natalia,0.3000000119209289
suit.,0.0
Aussie,0.0
speed.,0.3000000119209289
ashamed.,-0.8999999761581421
rural,0.0
toute,0.3000000119209289
grace,0.800000011920929
"Still,",-0.1000000014901161
Lost,0.3000000119209289
Bourke,0.3000000119209289
gig,0.0
Tanner,0.3000000119209289
"Frankly,",0.0
took,0.0
Fifi,0.3000000119209289
think).,0.2000000029802322
company,0.0
repertory,0.3000000119209289
Joe,0.3000000119209289
expect!,0.0
Fire,0.2000000029802322
(Libby,0.1000000014901161
missus.,0.2000000029802322
Daddy,0.1000000014901161
Lilly's,0.1000000014901161
actress,0.2000000029802322
ABC,0.3000000119209289
"bush),",0.2000000029802322
Waters,0.3000000119209289
Townsend),0.4000000059604645
(Jeremy,0.1000000014901161
Novikova,0.3000000119209289
Only,0.0
Geoff,0.3000000119209289
gears,0.0
hero,0.3000000119209289
"slut,",-0.6000000238418579
needed,0.0
"Sims,an",0.2000000029802322
husband.,0.0
great.,0.8999999761581421
talent),0.8999999761581421
saving,0.6000000238418579
Bronwyn,0.3000000119209289
(Nadia,0.1000000014901161
Springs.,0.2000000029802322
representation,0.0
feature,0.0
exist.,0.0
pathetic.,-0.800000011920929
akcent,0.3000000119209289
three-way.,0.0
calenders,0.4000000059604645
blonde,0.0
Especially,0.2000000029802322
ever.,0.0
sad,-0.8999999761581421
hand,0.3000000119209289
zee,0.2000000029802322
painfully,-0.800000011920929
air.,0.0
verst,0.3000000119209289
outfit,0.1000000014901161
explode.,-0.1000000014901161
fits,0.800000011920929
Misty,0.3000000119209289
"Misty,",0.1000000014901161
soft-core,0.4000000059604645
"reason,",-0.2000000029802322
"Ruby,",0.1000000014901161
Darian,0.3000000119209289
game,0.0
"Croft,",0.1000000014901161
cocky,-0.800000011920929
nude,0.0
girl,0.1000000014901161
jerman,0.3000000119209289
infatuated,0.3000000119209289
exists,0.2000000029802322
lesbian,0.0
Watch,0.2000000029802322
length,0.0
snuggly,0.2000000029802322
Lara,0.3000000119209289
"her,",0.1000000014901161
fingering,0.3000000119209289
fake,-0.800000011920929
influenced,0.3000000119209289
Tintin,0.3000000119209289
I'ts,0.3000000119209289
obvious,-0.3000000119209289
different,0.0
documentary,0.1000000014901161
life,0.6000000238418579
Hergé,0.3000000119209289
itself,-0.2000000029802322
hope,0.5
albums,0.1000000014901161
fine,0.6000000238418579
"by,",0.0
favor,0.0
situations,-0.1000000014901161
digging,0.699999988079071
Tintin....do,0.2000000029802322
again.,-0.1000000014901161
books,0.0
cool,0.8999999761581421
close,-0.2000000029802322
did!,0.4000000059604645
amazing.,0.8999999761581421
Tintin.,0.2000000029802322
ambient,0.3000000119209289
beautiful,0.8999999761581421
basement,-0.1000000014901161
successfully,0.5
"suspense,",0.6000000238418579
joy,0.8999999761581421
ground-breaking,-0.1000000014901161
fascinating,0.8999999761581421
drama,0.0
familiar,0.800000011920929
open,0.1000000014901161
ambitions,0.3000000119209289
round,0.0
yacht,0.1000000014901161
relate,0.0
experience,0.0
documentary.,0.1000000014901161
left,-0.3000000119209289
implied,-0.2000000029802322
characters.,0.0
memorable,0.699999988079071
villains,0.0
allowing,0.0
ruthlessly,0.4000000059604645
history,0.0
Most,0.4000000059604645
mostly,0.0
man,0.3000000119209289
insight,0.2000000029802322
seen.,0.0
room,0.0
exposed.,0.1000000014901161
Deep,0.3000000119209289
participants,0.0
thoughtful,0.800000011920929
self,0.0
respectful,0.8999999761581421
testimony,0.0
personally,0.0
bitter,-0.800000011920929
duty,0.1000000014901161
sweet,0.800000011920929
archive,0.1000000014901161
race.,0.1000000014901161
reputation,0.3000000119209289
directed.,0.0
late,-0.6000000238418579
examines,0.0
drama.,-0.2000000029802322
heroes,0.4000000059604645
interpretation,0.1000000014901161
pressures,-0.6000000238418579
affecting,-0.4000000059604645
conflicts,-0.5
(that's,-0.3000000119209289
8,0.2000000029802322
superb,0.8999999761581421
individuals,0.0
them!).<br,0.800000011920929
"else,",-0.2000000029802322
city,0.1000000014901161
"music,",0.0
"dialogues,",0.0
atmosphere.<br,0.6000000238418579
"antwerp,",0.1000000014901161
follow,0.1000000014901161
Fehr,0.3000000119209289
"Darwyn,",0.1000000014901161
Icey,0.3000000119209289
Highly,0.6000000238418579
about.<br,0.6000000238418579
underneath,-0.1000000014901161
portraits,0.0
"believable,",0.8999999761581421
terror,-0.3000000119209289
disappear,-0.699999988079071
detail,0.1000000014901161
FBI,0.3000000119209289
/>Michael,0.1000000014901161
underworld,0.3000000119209289
imagine.,0.1000000014901161
sitting,0.0
sneak,0.2000000029802322
Ealy,0.3000000119209289
casted,0.2000000029802322
given,0.0
next,0.0
"insecure,",-0.699999988079071
feeling,0.3000000119209289
communicate,0.3000000119209289
Oder,0.3000000119209289
afloat,0.0
ride,0.0
winner,0.800000011920929
"develops,",0.1000000014901161
Fehr).,0.2000000029802322
happens,0.0
needed.,0.0
spectacular.<br,0.6000000238418579
splendor.,0.2000000029802322
"eyes,",-0.2000000029802322
mass,0.3000000119209289
(Oder,0.1000000014901161
on.,0.0
screen,-0.3000000119209289
peak,0.2000000029802322
undercover,0.0
Farik,0.3000000119209289
life.,0.5
us,0.0
list,0.1000000014901161
subject,0.1000000014901161
roller-coaster,0.1000000014901161
infiltrate,0.4000000059604645
emotional,0.699999988079071
"strong,",0.6000000238418579
involving,0.3000000119209289
level,0.0
edge,0.1000000014901161
"more,",0.3000000119209289
cell,0.0
authoritative,0.800000011920929
cunning.,0.3000000119209289
seat,0.0
knowing,0.1000000014901161
scenario.,0.0
weeks,-0.3000000119209289
"outside,",-0.1000000014901161
best.,0.8999999761581421
gray,-0.1000000014901161
waiting,-0.1000000014901161
next.<br,0.6000000238418579
agent.,0.1000000014901161
head,0.0
stating,0.0
problems,-0.800000011920929
offers,0.1000000014901161
embark,0.2000000029802322
"written,",0.1000000014901161
magnitude,0.1000000014901161
definition,0.0
"WTH?),",0.1000000014901161
stop,-0.699999988079071
technical,0.0
carnival's,0.0
terminator),0.4000000059604645
junk.<br,0.6000000238418579
Hopefully,0.6000000238418579
(how,0.0
bunch,-0.699999988079071
Biehn,0.3000000119209289
vandalizing,0.3000000119209289
plus,0.4000000059604645
100+?,0.1000000014901161
/>DO,0.0
"(Aliens,",0.0
glock?,0.0
senior,0.0
learn,0.1000000014901161
enforcers,0.4000000059604645
famous,0.5
sharpshooters,0.3000000119209289
directed,0.0
precious,0.800000011920929
super-cheesy,0.3000000119209289
feet,0.0
ending?--->,0.0
existent,0.0
away?,0.0
one).,0.0
mistakes,-0.800000011920929
reloading).,-0.2000000029802322
targets,0.1000000014901161
shooting,0.0
gallery?,0.0
/,0.0
bullets,0.1000000014901161
(Snipers,0.1000000014901161
tons,0.2000000029802322
realized,0.1000000014901161
100,0.6000000238418579
These,0.0
Non,-0.5
guns,0.0
"plot,",0.0
below,-0.1000000014901161
signature,0.2000000029802322
Damme,0.3000000119209289
amazed,0.8999999761581421
Seagal.,0.2000000029802322
B,0.0
"cinematography,",0.1000000014901161
"project,",0.0
"recognizable,",0.4000000059604645
featuring,0.2000000029802322
sharp,0.6000000238418579
ingredients,0.0
Antal,0.3000000119209289
Antal's,0.1000000014901161
bicker,0.3000000119209289
quality,0.6000000238418579
look,0.1000000014901161
"another,",-0.2000000029802322
money.,0.0
less,-0.4000000059604645
"Vacancy,",0.1000000014901161
sketched,0.3000000119209289
2003.,0.0
situation,-0.1000000014901161
group,0.0
Armored,0.3000000119209289
start.,0.0
heist,-0.1000000014901161
implausible,0.3000000119209289
either.,0.0
ensemble,0.1000000014901161
"score,",0.1000000014901161
Kontroll,0.3000000119209289
impressive,0.8999999761581421
deliver.,-0.1000000014901161
tight,-0.4000000059604645
rises,0.2000000029802322
premise,0.0
goes,0.1000000014901161
NYPD,0.3000000119209289
From,-0.1000000014901161
"Anyways,",0.2000000029802322
comedians,0.5
phase.<br,0.6000000238418579
except,-0.4000000059604645
brings,0.3000000119209289
becoming,-0.2000000029802322
"Hollywood,",0.1000000014901161
(a,0.0
"Bob,",0.1000000014901161
Supporting,0.2000000029802322
Z.,0.2000000029802322
self-satire,0.1000000014901161
improvement.,0.2000000029802322
jaw-dropping,0.699999988079071
mother,-0.1000000014901161
judgments,-0.5
beloved,0.8999999761581421
once,0.0
suicide,-0.699999988079071
altogether.,-0.1000000014901161
rounds,0.1000000014901161
rising,0.5
requires,-0.2000000029802322
size',0.0
cringe.,-0.800000011920929
whim.,0.6000000238418579
shots,0.0
reminds,0.1000000014901161
XY's,0.1000000014901161
home.,0.1000000014901161
Burt,0.3000000119209289
Ator;,-0.1000000014901161
nominee,0.5
playing,0.2000000029802322
beg,0.3000000119209289
store.,0.0
Derek,0.3000000119209289
leading,0.4000000059604645
With,0.0
LION,0.3000000119209289
"(""Casino",0.2000000029802322
everyone.,0.5
power.,0.1000000014901161
joke.,-0.800000011920929
mancici,0.3000000119209289
one-liners.,0.0
said,0.0
jam,0.1000000014901161
Self.,0.0
"place,",0.2000000029802322
ask,0.0
nominated,0.6000000238418579
Brown,0.3000000119209289
Stroh,0.3000000119209289
glad,0.8999999761581421
genius.,0.8999999761581421
yes,0.6000000238418579
army,0.0
venture,0.1000000014901161
Glad,0.8999999761581421
fear,-0.6000000238418579
of.,0.0
reinforces,0.699999988079071
(*1/2),0.0
wounded,-0.6000000238418579
truly,0.3000000119209289
run,0.0
Angelina,0.3000000119209289
Sappy,0.3000000119209289
/>GRACIAS,0.5
stated,0.0
ones,0.0
alluded),0.1000000014901161
Gardiner,0.3000000119209289
Tromeo,0.3000000119209289
surprised.,0.6000000238418579
soldiers,0.0
Angels,0.3000000119209289
Phoenix,0.3000000119209289
"""throw",-0.4000000059604645
possibly,0.1000000014901161
sleep,-0.2000000029802322
sorry,-0.699999988079071
balance,0.0
belonged,0.0
wrote,0.0
interlude...he,0.0
shaking,-0.3000000119209289
1960,0.0
frequency,0.0
"""gadgets.""",0.2000000029802322
turned,-0.4000000059604645
mighty,0.8999999761581421
"""Leave",-0.1000000014901161
"children"".",0.0
his.,0.0
gags,0.3000000119209289
deepen,0.6000000238418579
at.,0.0
please,-0.1000000014901161
film/video,0.1000000014901161
Extremely,0.4000000059604645
Paredes,0.3000000119209289
Who,0.1000000014901161
Bears,0.3000000119209289
mercifully,0.3000000119209289
Line,-0.2000000029802322
sequel!,0.699999988079071
Thomas,0.3000000119209289
Nelson,0.3000000119209289
isn't.,-0.699999988079071
Nick,0.3000000119209289
award,0.2000000029802322
guests,0.0
exceeded,0.699999988079071
beginning,-0.2000000029802322
packed,-0.2000000029802322
turn,0.0
enjoyable,0.8999999761581421
fancy,0.800000011920929
incredible.,0.8999999761581421
diatribes,0.3000000119209289
Evil,0.3000000119209289
script.,-0.1000000014901161
canon,0.6000000238418579
"Lange,",0.1000000014901161
mind,0.1000000014901161
constant,0.0
humour,0.800000011920929
started,0.0
crime-against-humanity,-0.6000000238418579
dialogue,0.0
Harmon,0.3000000119209289
stick,-0.1000000014901161
enjoyable.,0.8999999761581421
relationship.,0.1000000014901161
better.,0.5
"good,",0.800000011920929
urban,0.0
short!,-0.3000000119209289
providing,0.0
flawed,-0.800000011920929
adolescent,0.0
"western,",0.0
Star.,0.2000000029802322
odd,-0.6000000238418579
TV.,0.0
side,0.0
dose,0.1000000014901161
"fiorentino,",0.1000000014901161
spark.,0.2000000029802322
horrible,-0.800000011920929
appropriate,0.6000000238418579
ive,0.1000000014901161
starring,0.1000000014901161
bought,0.0
faithfully,0.699999988079071
Vin,0.3000000119209289
3),0.2000000029802322
billboards,0.0
commanding,0.4000000059604645
ego,-0.5
Randy,0.3000000119209289
search,0.0
Titanic,0.3000000119209289
realistic.,0.800000011920929
together.,0.1000000014901161
then!,0.0
kept,0.1000000014901161
scene;,0.1000000014901161
rivalry,0.0
expert.,0.699999988079071
"Red""",0.1000000014901161
interacts,0.2000000029802322
ends,-0.2000000029802322
admiration.<br,0.6000000238418579
Argento's,0.1000000014901161
father's,0.0
portrayal,0.5
noble,0.5
(Virginia,0.1000000014901161
alibi,0.3000000119209289
cross,0.0
extent,0.0
"unexpected,",0.1000000014901161
combat,0.0
motorcyclist,0.1000000014901161
chuckles,0.3000000119209289
cheap,0.0
ranks,0.6000000238418579
head.*laughs*,0.8999999761581421
original',0.4000000059604645
Chinese,0.0
daughters.,0.0
"does...""",0.1000000014901161
impresses,0.8999999761581421
romance,0.1000000014901161
LIKE,0.3000000119209289
process,0.0
immense,0.800000011920929
"Alfred,",0.1000000014901161
rounded,0.2000000029802322
daily,0.0
aged,0.0
Middle,0.0
form,0.2000000029802322
talking,0.0
Cassavetes,0.3000000119209289
focusing,0.0
strikes,-0.4000000059604645
AMPAS,0.3000000119209289
"Second,",0.0
year,0.0
sung,0.2000000029802322
moments,0.3000000119209289
"lightweight,",0.5
London-based,0.0
support,0.1000000014901161
Willis',0.4000000059604645
book.,0.0
era.,0.0
charts,0.1000000014901161
suddenly,-0.6000000238418579
"Gable,",0.1000000014901161
"Waterfront,",0.1000000014901161
heroic,0.699999988079071
You'll,0.3000000119209289
word,0.0
hurry,0.1000000014901161
Square,0.0
"""Mud",0.2000000029802322
plot.,0.0
church.,0.0
bloody.,-0.800000011920929
flagging,-0.4000000059604645
only),0.2000000029802322
present,0.1000000014901161
criticism,-0.3000000119209289
"""chest",0.1000000014901161
observing,0.0
kaleidoscope,0.3000000119209289
"Candle""",0.3000000119209289
Cinematheque,0.4000000059604645
"""Kitty""",0.0
observer,0.0
aware,-0.1000000014901161
environments,0.2000000029802322
detract,-0.6000000238418579
moment,0.2000000029802322
i.e.,0.0
boring.<br,0.6000000238418579
Siskel,0.3000000119209289
"characters,",0.0
fourth,0.1000000014901161
squarely,0.1000000014901161
girl;,0.1000000014901161
writer-director,0.0
companion,0.2000000029802322
(Matt,0.1000000014901161
Dark,0.3000000119209289
pretensions,0.3000000119209289
cry,-0.6000000238418579
cheating.,-0.8999999761581421
Space,0.1000000014901161
hidden,0.0
"part,",0.0
"snakes,",0.0
attached,0.0
primarily,0.0
"film-making,",0.1000000014901161
first.,0.0
tape,-0.1000000014901161
relies,0.1000000014901161
end.,-0.2000000029802322
fast,0.800000011920929
lousy,-0.8999999761581421
childrens',0.0
"Meyer""",0.3000000119209289
fallen,-0.5
ripped,-0.800000011920929
relatives.,0.0
fellow,0.0
complex,-0.1000000014901161
predictable.,-0.1000000014901161
python,0.0
screenwriters,0.4000000059604645
"""palabra"",",0.2000000029802322
butcher's,-0.1000000014901161
musicals.,0.1000000014901161
any.,0.1000000014901161
"Furs,",0.1000000014901161
friends,0.3000000119209289
cause,0.0
book,0.1000000014901161
Kentucky.,0.2000000029802322
smoke,-0.5
nor,-0.4000000059604645
"grades,",0.0
(it,-0.1000000014901161
"enemy,",-0.3000000119209289
"ignored,",-0.800000011920929
homo-eroticism,0.2000000029802322
silliest,0.4000000059604645
rates,-0.1000000014901161
wants,-0.2000000029802322
People,0.1000000014901161
"run""",0.0
on...try,0.2000000029802322
village,0.2000000029802322
intelligence,0.2000000029802322
SERIOUSLY,-0.2000000029802322
pitying,0.3000000119209289
planning,0.2000000029802322
radio,0.2000000029802322
Robin,0.3000000119209289
sandwiched,0.0
attacks,-0.6000000238418579
swallowed,-0.2000000029802322
(Another,-0.1000000014901161
rough,-0.699999988079071
memories,0.4000000059604645
experience.,0.0
gratuitous,0.3000000119209289
employing,0.0
shared,0.0
quiet,0.3000000119209289
bonds,0.1000000014901161
men,0.3000000119209289
seeing.,0.0
realism.,0.699999988079071
story).,0.1000000014901161
ways,0.0
friendship,0.4000000059604645
handling,0.1000000014901161
"scripted,",-0.5
"potential,",0.1000000014901161
"video,",0.0
flaws,-0.699999988079071
...,0.0
passing,-0.1000000014901161
much.,-0.1000000014901161
Wait,-0.2000000029802322
"example,",0.0
"acted,",-0.3000000119209289
Lane's,0.1000000014901161
edited.,0.1000000014901161
daughter,0.0
83,0.0
slasher,0.4000000059604645
ain't,-0.6000000238418579
"minutes,",-0.3000000119209289
"window,",0.0
naked?,0.0
throw,-0.5
learned,0.2000000029802322
cinematic,0.4000000059604645
20+,0.5
naked,0.1000000014901161
minutes?,-0.1000000014901161
"Nope,",-0.800000011920929
tops.<br,0.6000000238418579
guess,0.0
history.<br,0.6000000238418579
NOT,-0.800000011920929
lower.,-0.6000000238418579
self-destructive,-0.699999988079071
or..,0.0
"do,",0.1000000014901161
remember:,0.0
birthdaypresent.,0.2000000029802322
voted,0.4000000059604645
action.,0.0
doubly,0.3000000119209289
lot.<br,0.6000000238418579
evil.,-0.800000011920929
"amusing,",0.8999999761581421
"interesting,",0.800000011920929
Bette,0.3000000119209289
Bette-Davis-type,0.0
Davis,0.3000000119209289
snow-white,0.0
cliched,0.3000000119209289
over-the-top,0.8999999761581421
wholly,-0.1000000014901161
way.,0.0
pensively,0.3000000119209289
all.,0.3000000119209289
"whole,",0.0
moving,0.0
/>On,0.0
neither,-0.5
"predictable,",0.0
character;,0.1000000014901161
frown,0.3000000119209289
typically,-0.1000000014901161
delight,0.8999999761581421
script.<br,0.6000000238418579
shot....however,-0.3000000119209289
Film,0.1000000014901161
overuse,-0.6000000238418579
awash,0.3000000119209289
experience.<br,0.4000000059604645
hours,0.0
costs.,-0.3000000119209289
Director's,0.0
/>That's,0.0
slow,-0.800000011920929
Festival,0.0
back.<br,0.800000011920929
film..,0.1000000014901161
name,0.1000000014901161
Merry,0.3000000119209289
Keep,0.699999988079071
War.,0.1000000014901161
Room,0.1000000014901161
changed,-0.2000000029802322
okay..,0.5
View..,0.2000000029802322
Apidistra,0.3000000119209289
tragedy,-0.800000011920929
mediocre,-0.800000011920929
Flying,0.0
though..,-0.2000000029802322
"worked,",0.4000000059604645
Withnail,0.3000000119209289
combination,-0.1000000014901161
possible,0.3000000119209289
much.And,0.0
details,0.0
often,0.0
romantic,0.699999988079071
preoccupied,-0.6000000238418579
classic.Strenuously,0.3000000119209289
"actors,the",0.1000000014901161
mafia,-0.4000000059604645
missed,-0.6000000238418579
uncaring,-0.800000011920929
detailed,0.5
diluted,-0.6000000238418579
mellow,0.699999988079071
Huston,0.3000000119209289
action.Maybe,0.0
"budget,and",-0.1000000014901161
later.,-0.2000000029802322
away,-0.1000000014901161
"So,",0.0
"However,",-0.2000000029802322
create,0.0
(or,0.0
imagining,0.1000000014901161
anyone?),0.1000000014901161
"stupid,",-0.8999999761581421
FAIR,0.0
"vomiting,",-0.800000011920929
dentist,-0.1000000014901161
"LADY,",0.0
"horror-type,",-0.1000000014901161
authors,0.1000000014901161
pulling,0.0
here.,0.0
bloody,-0.699999988079071
unfaithful.,0.2000000029802322
managed,0.2000000029802322
rent),0.0
(MY,-0.2000000029802322
disgusting,-0.800000011920929
grab,0.1000000014901161
fly,0.2000000029802322
behavior.,-0.3000000119209289
act,0.0
"scenery,",0.5
dangerous,-0.699999988079071
cases,0.0
criminal,-0.6000000238418579
points,0.2000000029802322
all?,0.0
landscape,0.2000000029802322
land,0.2000000029802322
irritated.,-0.8999999761581421
shoot,0.1000000014901161
"on,",0.0
"decision,",0.0
it?,-0.1000000014901161
hostage?,-0.3000000119209289
amount,0.0
5,0.800000011920929
"dumb,",-0.8999999761581421
"helicopter,",0.0
decisions,0.0
chick,0.5
Why,-0.5
bank,0.1000000014901161
"mountains,",0.2000000029802322
point...,0.3000000119209289
"Stallone,",0.1000000014901161
Miyazaki's,0.1000000014901161
alike.,0.0
"Japon""",0.1000000014901161
images,0.0
"harsh,",-0.8999999761581421
princess,0.3000000119209289
comparing,0.0
tree,0.0
"technically,",0.0
mononoke,0.3000000119209289
advise,0.1000000014901161
rated,0.0
comparison,0.0
des,-0.3000000119209289
"felt,",0.0
Even,-0.1000000014901161
course,0.0
i'd,0.3000000119209289
nausicaa,0.3000000119209289
stand,0.0
"""festival",0.2000000029802322
"different,",0.0
"palme""",0.3000000119209289
"""a",0.3000000119209289
audience...,0.1000000014901161
couldn't,-0.6000000238418579
4),0.3000000119209289
Though,-0.2000000029802322
"view,",0.2000000029802322
stories,-0.1000000014901161
boredom,0.0
masterworks.,0.3000000119209289
nouvelles,0.3000000119209289
Paris.,0.2000000029802322
i've,0.0
worlds,0.4000000059604645
originality,0.800000011920929
du,0.3000000119209289
remains...,-0.1000000014901161
pictured,0.1000000014901161
though).<br,0.1000000014901161
gory,0.6000000238418579
sense,0.2000000029802322
"ordinary,",-0.5
desperately,-0.2000000029802322
half-way,-0.5
15,0.1000000014901161
turning,0.0
Caligula,0.3000000119209289
sand,-0.1000000014901161
frightening,-0.800000011920929
scary,-0.5
"effects,",0.0
"Instead,",-0.4000000059604645
"things,",0.0
"trite,",0.1000000014901161
through.,-0.1000000014901161
straight-to-video,0.1000000014901161
considered.,0.0
barely,-0.6000000238418579
(shot,0.0
unexceptionally,0.3000000119209289
"hearing,",0.0
distributors,0.0
draw,0.0
Cradle,0.3000000119209289
sexual.,-0.5
not.<br,-0.4000000059604645
through....but,-0.1000000014901161
Make,0.0
somewhere.,-0.3000000119209289
Fear,-0.6000000238418579
audible...not,-0.6000000238418579
"storytelling,",0.4000000059604645
argument,-0.1000000014901161
executed,0.5
proof,0.3000000119209289
/>Put,0.1000000014901161
Minor,0.0
90mins.,0.3000000119209289
edit,0.1000000014901161
Whether,0.0
/>2,0.1000000014901161
vaguely,-0.3000000119209289
Fry,0.3000000119209289
"costs,",-0.2000000029802322
bed,-0.4000000059604645
(Stephen,0.1000000014901161
thorough,0.8999999761581421
Dee,0.3000000119209289
"(3mins),",0.0
chase)<br,0.6000000238418579
"secs),",0.0
jeez...<br,0.5
Morris,0.3000000119209289
but...<br,0.0
girls),0.3000000119209289
recognisable,0.4000000059604645
DVD,0.0
rest!!!<br,0.800000011920929
cameos,0.4000000059604645
"""Philadelphia""",0.0
(30,0.1000000014901161
wiser,0.3000000119209289
cheapie,0.3000000119209289
part.,0.0
Strange's,0.1000000014901161
"""Of",0.2000000029802322
bother,-0.800000011920929
"years,",0.0
"Strange,",0.1000000014901161
knife.,0.0
fangs,0.4000000059604645
virtually,0.0
seems.<br,0.6000000238418579
makeup,0.0
"Nagel,",0.1000000014901161
Mice,0.3000000119209289
overalls,0.1000000014901161
Pretty,0.800000011920929
wolf-man.,0.1000000014901161
Lenny,0.3000000119209289
Four),0.3000000119209289
"Men"",",0.1000000014901161
farmhand,0.3000000119209289
Frankenstein's,0.1000000014901161
"non-existent,",-0.800000011920929
"presence,",0.6000000238418579
Strange),0.4000000059604645
unwatchable.,0.2000000029802322
PRC,0.3000000119209289
creaky,0.3000000119209289
impression,0.0
/>*1/2,0.0
consisting,0.1000000014901161
cute,0.8999999761581421
Anne,0.3000000119209289
dimestore,0.3000000119209289
butter,0.0
dimwitted,0.3000000119209289
beard,-0.2000000029802322
Unuiversal,0.3000000119209289
"horror,",-0.5
destroyed,-0.800000011920929
decides,0.0
science,0.0
researchers,0.0
alludes,0.3000000119209289
"fiction,",0.0
Romania,0.3000000119209289
realm,0.5
scariest,0.0
pace,0.3000000119209289
inexpensive,0.6000000238418579
wooden,0.0
"action,",0.0
acted,-0.4000000059604645
